UnitID	datasetName	KindOfUnit	TypeStatus	FullScientificName	storage:Institution	storage:Building	storage:ContainerStorage	storage:Column	storage:ContainerName	storage:ContainerType	storage:SubContainerStorage	Property1	PropertyValue1	Property2	PropertyValue2	Property3	PropertyValue3	Property4	PropertyValue4	Property5	PropertyValue5	Property6	PropertyValue6	Property7	PropertyValue7	Property8	PropertyValue8	Notes
RMCA ENT 000016781	DIPTERAE	specimen	Holotype	Monoceromyia pulchra	Royal Museum for Central Africa	Colonial Palace	box	143	22	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Monoceromyia pulchra 	author_in_source_species	Hervé-Bazin	ht_dorsal_view	RMCA ENT 000016781 DV	ht_head_front_view	RMCA ENT 000016781 HV	ht_lateral_view	RMCA ENT 000016781 LV	ht_labels	RMCA ENT 000016781 LB	
RMCA_ENT_143_BOX_22	DIPTERAE	specimen		Monoceromyia speiseri	Royal Museum for Central Africa	Colonial Palace	box	143	22	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Monoceromyia speiseri 	author_in_source_species	Hervé-Bazin									
RMCA ENT 000016782	DIPTERAE	specimen	Holotype	Monoceromyia speiseri	Royal Museum for Central Africa	Colonial Palace	box	143	22	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Monoceromyia speiseri 	author_in_source_species	Hervé-Bazin	ht_dorsal_view	RMCA ENT 000016782 DV	ht_head_front_view	RMCA ENT 000016782 HV	ht_lateral_view	RMCA ENT 000016782 LV	ht_labels	RMCA ENT 000016782 LB	
RMCA_ENT_144_BOX_6	DIPTERAE	specimen		Myopa? arabica	Royal Museum for Central Africa	Colonial Palace	box	144	6	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Myopa? arabica 	author_in_source_species	Macquart									
RMCA_ENT_139_BOX_24	DIPTERAE	specimen	Paratype	Nannolaphria nigra	Royal Museum for Central Africa	Colonial Palace	box	139	24	dry		taxonomy_source	gbif	author_gbif	"Londt, 1977"	name_in_source	Nannolaphria nigra 	author_in_source_species	Londt									
RMCA_ENT_161_BOX_14	DIPTERAE	specimen		Nemoraea capensis	Royal Museum for Central Africa	Colonial Palace	box	161	14	dry		taxonomy_source	gbif	author_gbif	"(Robineau-Desvoidy, 1830)"	name_in_source	Nemoraea capensis 	author_in_source_species	Rob.Desv.									
RMCA_ENT_161_BOX_14	DIPTERAE	specimen		Nemoraea discoidalis	Royal Museum for Central Africa	Colonial Palace	box	161	14	dry		taxonomy_source	gbif	author_gbif	"Villeneuve, 1916"	name_in_source	Nemoraea discoidalis 	author_in_source_species	Vill.									
RMCA_ENT_161_BOX_14	DIPTERAE	specimen		Nemoraea fortuna	Royal Museum for Central Africa	Colonial Palace	box	161	14	dry		taxonomy_source	gbif	author_gbif	"Curran, 1936"	name_in_source	Nemoraea fortuna 	author_in_source_species	Curran									
RMCA_ENT_161_BOX_14	DIPTERAE	specimen		Nemoraea infoederata	Royal Museum for Central Africa	Colonial Palace	box	161	14	dry		taxonomy_source	gbif	author_gbif	"Villeneuve, 1916"	name_in_source	Nemoraea infoederata 	author_in_source_species	Vill.									
RMCA_ENT_161_BOX_14	DIPTERAE	specimen		Nemoraea longicornis	Royal Museum for Central Africa	Colonial Palace	box	161	14	dry		taxonomy_source	gbif	author_gbif	"Villeneuve, 1916"	name_in_source	Nemoraea longicornis 	author_in_source_species	Vill.									
RMCA_ENT_161_BOX_14	DIPTERAE	specimen		Nemoraea miranda	Royal Museum for Central Africa	Colonial Palace	box	161	14	dry		taxonomy_source	gbif	author_gbif	"Villeneuve, 1916"	name_in_source	Nemoraea miranda 	author_in_source_species	Vill.									
RMCA_ENT_161_BOX_14	DIPTERAE	specimen	counter_type	Nemoraea miranda	Royal Museum for Central Africa	Colonial Palace	box	161	14	dry		taxonomy_source	gbif	author_gbif	"Villeneuve, 1916"	name_in_source	Nemoraea miranda 	author_in_source_species	Vill.									
RMCA_ENT_161_BOX_14	DIPTERAE	specimen		Nemoraea mutata	Royal Museum for Central Africa	Colonial Palace	box	161	14	dry		taxonomy_source	gbif	author_gbif	"Villeneuve, 1916"	name_in_source	Nemoraea mutata 	author_in_source_species	Vill.									
RMCA_ENT_161_BOX_14	DIPTERAE	specimen		Nemoraea natalensis	Royal Museum for Central Africa	Colonial Palace	box	161	14	dry		taxonomy_source	gbif	author_gbif	"(Villeneuve, 1916)"	name_in_source	Nemoraea natalensis 	author_in_source_species	Vill.									
RMCA_ENT_161_BOX_14	DIPTERAE	specimen		Nemoraea rubellana	Royal Museum for Central Africa	Colonial Palace	box	161	14	dry		taxonomy_source	gbif	author_gbif	"Villeneuve, 1913"	name_in_source	Nemoraea rubellana 	author_in_source_species	Vill.									
RMCA_ENT_161_BOX_35	DIPTERAE	specimen		Nemorilla cruciata	Royal Museum for Central Africa	Colonial Palace	box	161	35	dry		taxonomy_source	gbif	author_gbif	"(Wiedemann, 1830)"	name_in_source	Nemorilla cruciata 	author_in_source_species	Wied.									
RMCA ENT 000012098	DIPTERAE	specimen	Holotype	Nemorilloides carbonatus	Royal Museum for Central Africa	Colonial Palace	box	161	34	dry		taxonomy_source	gbif	author_gbif	"Mesnil, 1952"	name_in_source	Nemorilloides carbonatus 	author_in_source_species	Mesnil	ht_dorsal_view	RMCA ENT 000012098 DV	ht_head_front_view	RMCA ENT 000012098 HV	ht_lateral_view	RMCA ENT 000012098 LV	ht_labels	RMCA ENT 000012098 LB	
RMCA_ENT_139_BOX_3	DIPTERAE	specimen		Neolophonotus austeni??	Royal Museum for Central Africa	Colonial Palace	box	139	3	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Neolophonotus austeni?? 	author_in_source_species	Londt									
RMCA_ENT_139_BOX_3	DIPTERAE	specimen		Neolophonotus chaineyi	Royal Museum for Central Africa	Colonial Palace	box	139	3	dry		taxonomy_source	gbif	author_gbif	"Londt, 1986"	name_in_source	Neolophonotus chaineyi 	author_in_source_species	Londt									
RMCA_ENT_139_BOX_3	DIPTERAE	specimen		Neolophonotus malawi	Royal Museum for Central Africa	Colonial Palace	box	139	3	dry		taxonomy_source	gbif	author_gbif	"Londt, 1988"	name_in_source	Neolophonotus malawi 	author_in_source_species	Londt									
RMCA_ENT_139_BOX_3	DIPTERAE	specimen		Neolophonotus porcellus	Royal Museum for Central Africa	Colonial Palace	box	139	3	dry		taxonomy_source	gbif	author_gbif	"(Speiser, 1910)"	name_in_source	Neolophonotus porcellus 	author_in_source_species	Speiser									
RMCA_ENT_139_BOX_3	DIPTERAE	specimen		Neolophonotus stannus	Royal Museum for Central Africa	Colonial Palace	box	139	3	dry		taxonomy_source	gbif	author_gbif	"(Ricardo, 1925)"	name_in_source	Neolophonotus stannus 	author_in_source_species	Ricardo									
RMCA_ENT_139_BOX_25	DIPTERAE	specimen		Notiolaphria macra	Royal Museum for Central Africa	Colonial Palace	box	139	25	dry		taxonomy_source	gbif	author_gbif	"(Bigot, 1859)"	name_in_source	Notiolaphria macra (=nusoides) 	author_in_source_species	Bigot (Bromley)									
RMCA_ENT_139_BOX_25	DIPTERAE	specimen		Nusa infumata	Royal Museum for Central Africa	Colonial Palace	box	139	25	dry		taxonomy_source	gbif	author_gbif	"(Loew, 1851)"	name_in_source	Nusa infumata 	author_in_source_species	Loew									
RMCA_ENT_161_BOX_15	DIPTERAE	specimen		Ocypteromima angustipennis	Royal Museum for Central Africa	Colonial Palace	box	161	15	dry		taxonomy_source	gbif	author_gbif	"(Villeneuve, 1916)"	name_in_source	Ocypteromima (=Pyrrhosiella=Asboleola) angustipennis 	author_in_source_species	Vill.									
RMCA ENT 000012029	DIPTERAE	specimen	Holotype	Ocypteromima angustipennis	Royal Museum for Central Africa	Colonial Palace	box	161	15	dry		taxonomy_source	gbif	author_gbif	"(Villeneuve, 1916)"	name_in_source	Ocypteromima (=Pyrrhosiella=Asboleola) angustipennis 	author_in_source_species	Vill.	ht_dorsal_view	RMCA ENT 000012029 DV	ht_head_front_view	RMCA ENT 000012029 HV	ht_lateral_view	RMCA ENT 000012029 LV	ht_labels	RMCA ENT 000012029 LB	
RMCA_ENT_161_BOX_15	DIPTERAE	specimen	Paratype	Ocypteromima angustipennis	Royal Museum for Central Africa	Colonial Palace	box	161	15	dry		taxonomy_source	gbif	author_gbif	"(Villeneuve, 1916)"	name_in_source	Ocypteromima (=Pyrrhosiella=Asboleola) angustipennis 	author_in_source_species	Vill.									
RMCA_ENT_161_BOX_15	DIPTERAE	specimen		Ocypteromima elegans	Royal Museum for Central Africa	Colonial Palace	box	161	15	dry		taxonomy_source	gbif	author_gbif	"(Villeneuve, 1916)"	name_in_source	Ocypteromima (=Pyrrhosiella=Asboleola) elegans 	author_in_source_species	Vill.									
RMCA_ENT_161_BOX_15	DIPTERAE	specimen	Paratype	Ocypteromima polita	Royal Museum for Central Africa	Colonial Palace	box	161	15	dry		taxonomy_source	gbif	author_gbif	"Townsend, 1916"	name_in_source	Ocypteromima (=Pyrrhosiella=Asboleola) polita (=cingulata) 	author_in_source_species	Townsend (Vill)									
RMCA_ENT_161_BOX_15	DIPTERAE	specimen		Ocypteromima polita	Royal Museum for Central Africa	Colonial Palace	box	161	15	dry		taxonomy_source	gbif	author_gbif	"Townsend, 1916"	name_in_source	Ocypteromima (=Pyrrhosiella=Asboleola) polita (=cingulata) 	author_in_source_species	Townsend (Vill)									
RMCA ENT 000012030	DIPTERAE	specimen	Holotype	Ocypteromima polita	Royal Museum for Central Africa	Colonial Palace	box	161	15	dry		taxonomy_source	gbif	author_gbif	"Townsend, 1916"	name_in_source	Ocypteromima (=Pyrrhosiella=Asboleola) polita (=cingulata) 	author_in_source_species	Townsend (Vill)	ht_dorsal_view	RMCA ENT 000012030 DV	ht_head_front_view	RMCA ENT 000012030 HV	ht_lateral_view	RMCA ENT 000012030 LV	ht_labels	RMCA ENT 000012030 LB	
RMCA_ENT_139_BOX_44	DIPTERAE	specimen		Oligopogon hybotinus	Royal Museum for Central Africa	Colonial Palace	box	139	44	dry		taxonomy_source	gbif	author_gbif	"(Loew, 1847)"	name_in_source	Oligopogon hybotinus 	author_in_source_species	Loew									
RMCA_ENT_139_BOX_44	DIPTERAE	specimen		Oligopogon nitidus	Royal Museum for Central Africa	Colonial Palace	box	139	44	dry		taxonomy_source	gbif	author_gbif	"Efflatoun, 1937"	name_in_source	Oligopogon nitidus 	author_in_source_species	Efflatoun									
RMCA ENT 000012002	DIPTERAE	specimen	Holotype	Oligopogon superciliatus	Royal Museum for Central Africa	Colonial Palace	box	139	44	dry		taxonomy_source	gbif	author_gbif	"Oldroyd, 1970"	name_in_source	Oligopogon supercilianus 	author_in_source_species	Oldroyd	ht_dorsal_view	RMCA ENT 000012002 DV	ht_head_front_view	RMCA ENT 000012002 HV	ht_lateral_view	RMCA ENT 000012002 LV	ht_labels	RMCA ENT 000012002 LB	
RMCA_ENT_139_BOX_44	DIPTERAE	specimen	Paratype	Oligopogon superciliatus	Royal Museum for Central Africa	Colonial Palace	box	139	44	dry		taxonomy_source	gbif	author_gbif	"Oldroyd, 1970"	name_in_source	Oligopogon supercilianus 	author_in_source_species	Oldroyd									
RMCA_ENT_139_BOX_37	DIPTERAE	specimen	Paratype	Ommatius acornutus	Royal Museum for Central Africa	Colonial Palace	box	139	37	dry		taxonomy_source	gbif	author_gbif	"Scarbrough, Marasci & Hill, 2003"	name_in_source	Ommatius acornutus 	author_in_source_species	Scarbrough									
RMCA_ENT_139_BOX_39	DIPTERAE	specimen	Paratype	Ommatius adversus	Royal Museum for Central Africa	Colonial Palace	box	139	39	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Ommatius adversus 	author_in_source_species	Scarbrough									
RMCA_ENT_139_BOX_37	DIPTERAE	specimen	Paratype	Ommatius annulitarsis	Royal Museum for Central Africa	Colonial Palace	box	139	37	dry		taxonomy_source	gbif	author_gbif	"Curran, 1927"	name_in_source	Ommatius annulitarsis 	author_in_source_species	Curran									
RMCA_ENT_139_BOX_37	DIPTERAE	specimen		Ommatius annulitarsis	Royal Museum for Central Africa	Colonial Palace	box	139	37	dry		taxonomy_source	gbif	author_gbif	"Curran, 1927"	name_in_source	Ommatius annulitarsis 	author_in_source_species	Curran									
RMCA_ENT_139_BOX_37	DIPTERAE	specimen		Ommatius callidus	Royal Museum for Central Africa	Colonial Palace	box	139	37	dry		taxonomy_source	gbif	author_gbif	"Scarbrough, 2003"	name_in_source	Ommatius callidus 	author_in_source_species	Scarbrough									
RMCA ENT 000011987	DIPTERAE	specimen	Holotype	Ommatius callidus	Royal Museum for Central Africa	Colonial Palace	box	139	37	dry		taxonomy_source	gbif	author_gbif	"Scarbrough, 2003"	name_in_source	Ommatius callidus 	author_in_source_species	Scarbrough	ht_dorsal_view	RMCA ENT 000011987 DV	ht_head_front_view	RMCA ENT 000011987 HV	ht_lateral_view	RMCA ENT 000011987 LV	ht_labels	RMCA ENT 000011987 LB	
RMCA_ENT_139_BOX_37	DIPTERAE	specimen	Paratype	Ommatius callidus	Royal Museum for Central Africa	Colonial Palace	box	139	37	dry		taxonomy_source	gbif	author_gbif	"Scarbrough, 2003"	name_in_source	Ommatius callidus 	author_in_source_species	Scarbrough									
RMCA_ENT_139_BOX_37	DIPTERAE	specimen		Ommatius canicoxa	Royal Museum for Central Africa	Colonial Palace	box	139	37	dry		taxonomy_source	gbif	author_gbif	"Speiser, 1913"	name_in_source	Ommatius canicoxa 	author_in_source_species	Speiser									
RMCA_ENT_139_BOX_37	DIPTERAE	specimen		Ommatius digitus	Royal Museum for Central Africa	Colonial Palace	box	139	37	dry		taxonomy_source	gbif	author_gbif	"Scarbrough, Marasci & Hill, 2003"	name_in_source	Ommatius digitus 	author_in_source_species	"Scarbrough, Marasci & Hill"									
RMCA_ENT_139_BOX_37	DIPTERAE	specimen	Paratype	Ommatius digitus	Royal Museum for Central Africa	Colonial Palace	box	139	37	dry		taxonomy_source	gbif	author_gbif	"Scarbrough, Marasci & Hill, 2003"	name_in_source	Ommatius digitus 	author_in_source_species	"Scarbrough, Marasci & Hill"									
RMCA_ENT_139_BOX_37	DIPTERAE	specimen	Paratype	Ommatius drusus	Royal Museum for Central Africa	Colonial Palace	box	139	37	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Ommatius drusus 	author_in_source_species	Oldroyd									
RMCA_ENT_139_BOX_37	DIPTERAE	specimen		Ommatius drusus	Royal Museum for Central Africa	Colonial Palace	box	139	37	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Ommatius drusus 	author_in_source_species	Oldroyd									
RMCA_ENT_139_BOX_38	DIPTERAE	specimen		Ommatius fanovana	Royal Museum for Central Africa	Colonial Palace	box	139	38	dry		taxonomy_source	gbif	author_gbif	"Bromley, 1942"	name_in_source	Ommatius fanovana 	author_in_source_species	Bromley									
RMCA_ENT_139_BOX_38	DIPTERAE	specimen	Paratype	Ommatius flavipennis	Royal Museum for Central Africa	Colonial Palace	box	139	38	dry		taxonomy_source	gbif	author_gbif	"Scarbrough, 2003"	name_in_source	Ommatius flavipennis 	author_in_source_species	Scarbrough									
RMCA_ENT_139_BOX_38	DIPTERAE	specimen		Ommatius flavipes	Royal Museum for Central Africa	Colonial Palace	box	139	38	dry		taxonomy_source	gbif	author_gbif	"Macquart, 1858"	name_in_source	Ommatius flavipes 	author_in_source_species	Macquart									
RMCA_ENT_139_BOX_38	DIPTERAE	specimen		Ommatius imperator	Royal Museum for Central Africa	Colonial Palace	box	139	38	dry		taxonomy_source	gbif	author_gbif	"Oldroyd, 1939"	name_in_source	Ommatius imperator 	author_in_source_species	Oldroyd									
RMCA_ENT_139_BOX_38	DIPTERAE	specimen	Paratype	Ommatius labius	Royal Museum for Central Africa	Colonial Palace	box	139	38	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Ommatius labius 	author_in_source_species	Scarbrough									
RMCA_ENT_139_BOX_38	DIPTERAE	specimen		Ommatius longipennis	Royal Museum for Central Africa	Colonial Palace	box	139	38	dry		taxonomy_source	gbif	author_gbif	"Lindner, 1955"	name_in_source	Ommatius longipennis 	author_in_source_species	Lindner									
RMCA ENT 000012001	DIPTERAE	specimen	Holotype	Ommatius lurismus	Royal Museum for Central Africa	Colonial Palace	box	139	38	dry		taxonomy_source	gbif	author_gbif	"Oldroyd, 1968"	name_in_source	Ommatius lurismus 	author_in_source_species	Oldroyd	ht_dorsal_view	RMCA ENT 000012001 DV	ht_head_front_view	RMCA ENT 000012001 HV	ht_lateral_view	RMCA ENT 000012001 LV	ht_labels	RMCA ENT 000012001 LB	
RMCA_ENT_139_BOX_38	DIPTERAE	specimen	Paratype	Ommatius lurismus	Royal Museum for Central Africa	Colonial Palace	box	139	38	dry		taxonomy_source	gbif	author_gbif	"Oldroyd, 1968"	name_in_source	Ommatius lurismus 	author_in_source_species	Oldroyd									
RMCA_ENT_139_BOX_39	DIPTERAE	specimen	Paratype	Ommatius luteolus	Royal Museum for Central Africa	Colonial Palace	box	139	39	dry		taxonomy_source	gbif	author_gbif	Scarbrough & Marascia	name_in_source	Ommatius luteolus 	author_in_source_species	Scarbrough									
RMCA_ENT_139_BOX_38	DIPTERAE	specimen		Ommatius madagascariensis	Royal Museum for Central Africa	Colonial Palace	box	139	38	dry		taxonomy_source	gbif	author_gbif	"Macquart, 1838"	name_in_source	Ommatius madagascariensis 	author_in_source_species	Macquart									
RMCA_ENT_139_BOX_38	DIPTERAE	specimen	Paratype	Ommatius nigrantis	Royal Museum for Central Africa	Colonial Palace	box	139	38	dry		taxonomy_source	gbif	author_gbif	"Scarbrough, 2003"	name_in_source	Ommatius nigrantis 	author_in_source_species	Scarbrough									
RMCA_ENT_139_BOX_38	DIPTERAE	specimen	Paratype	Ommatius orus	Royal Museum for Central Africa	Colonial Palace	box	139	38	dry		taxonomy_source	gbif	author_gbif	"Oldroyd, 1968"	name_in_source	Ommatius orus 	author_in_source_species	Oldroyd									
RMCA_ENT_139_BOX_38	DIPTERAE	specimen	Paratype	Ommatius otorus	Royal Museum for Central Africa	Colonial Palace	box	139	38	dry		taxonomy_source	gbif	author_gbif	"Oldroyd, 1960"	name_in_source	Ommatius otorus 	author_in_source_species	Oldroyd									
RMCA_ENT_139_BOX_38	DIPTERAE	specimen	Paratype	Ommatius pallidicoxa	Royal Museum for Central Africa	Colonial Palace	box	139	38	dry		taxonomy_source	gbif	author_gbif	"Curran, 1927"	name_in_source	Ommatius pallidicoxa 	author_in_source_species	Curran									
RMCA_ENT_139_BOX_38	DIPTERAE	specimen		Ommatius pallidicoxa	Royal Museum for Central Africa	Colonial Palace	box	139	38	dry		taxonomy_source	gbif	author_gbif	"Curran, 1927"	name_in_source	Ommatius pallidicoxa 	author_in_source_species	Curran									
RMCA_ENT_139_BOX_38	DIPTERAE	specimen	Paratype	Ommatius pernecessarius	Royal Museum for Central Africa	Colonial Palace	box	139	38	dry		taxonomy_source	gbif	author_gbif	"Scarbrough, 2003"	name_in_source	Ommatius pernecessarius 	author_in_source_species	Scarbrough									
RMCA_ENT_139_BOX_38	DIPTERAE	specimen		Ommatius planatus	Royal Museum for Central Africa	Colonial Palace	box	139	38	dry		taxonomy_source	gbif	author_gbif	"Scarbrough & Marascia, 2000"	name_in_source	Ommatius planatus 	author_in_source_species	Scarbrough & Marascia									
RMCA_ENT_139_BOX_39	DIPTERAE	specimen		Ommatius pygamaeus	Royal Museum for Central Africa	Colonial Palace	box	139	39	dry		taxonomy_source	gbif	author_gbif	"Wiedemann, 1824"	name_in_source	Ommatius pygmaeus 	author_in_source_species	Wiedemann									
RMCA_ENT_139_BOX_39	DIPTERAE	specimen		Ommatius tenellus	Royal Museum for Central Africa	Colonial Palace	box	139	39	dry		taxonomy_source	gbif	author_gbif	"Wulp, 1899"	name_in_source	Ommatius tenellus 	author_in_source_species	Wulp									
RMCA_ENT_139_BOX_39	DIPTERAE	specimen		Ommatius tinctipennis	Royal Museum for Central Africa	Colonial Palace	box	139	39	dry		taxonomy_source	gbif	author_gbif	"Curran, 1927"	name_in_source	Ommatius tinctipennis 	author_in_source_species	Curran									
RMCA_ENT_139_BOX_44	DIPTERAE	specimen		Oxynoton arnaudi	Royal Museum for Central Africa	Colonial Palace	box	139	44	dry		taxonomy_source	gbif	author_gbif	"Oldroyd, 1974"	name_in_source	Oxynoton arnaudi 	author_in_source_species	Oldroyd									
RMCA_ENT_161_BOX_41	DIPTERAE	specimen		Pales blepharipus	Royal Museum for Central Africa	Colonial Palace	box	161	41	dry		taxonomy_source	gbif	author_gbif	"(Brauer & Bergenstamm, 1891)"	name_in_source	Pales (=Ctenophorocera) blepharipus 	author_in_source_species	Br & Berg									
RMCA_ENT_161_BOX_41	DIPTERAE	specimen		Pales experta	Royal Museum for Central Africa	Colonial Palace	box	161	41	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Pales (=Ctenophorocera) experta 	author_in_source_species	Br & Berg									
