UnitID	AcquisitionYear	AcquisitionMonth	AcquisitionDay	CollectedBy	Comments	name_remarks	wood_number	Herbarium_number	TaxonID	FullScientificName	name_status	accepted_name	continent	Country	LocalityText	exact_site	Tv_coupe	Tg_coupe	R_coupe	maceration	Column	KindOfUnit	SubcontainerType	SubcontainerName	microtomist	coupe_entry_date	coupe_project	coupe_remarks	Tw_images	legends	ranks	sample_form	Building	Room	current_sample_position	last_update																					
Tw72228	2017	2	1	Bakker, Henk en Hurkmans, Willem			3820			Pometia pinnata 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72229	2017	2	1	Bakker, Henk en Hurkmans, Willem			3835			Dysoxylum arborescens 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72230	2017	2	1	Bakker, Henk en Hurkmans, Willem			#N/A			 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72231	2017	2	1	Bakker, Henk en Hurkmans, Willem			3846			Gordonia papuana 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72232	2017	2	1	Bakker, Henk en Hurkmans, Willem			3853			Intsia bijuga 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72233	2017	2	1	Bakker, Henk en Hurkmans, Willem			3859			Drypetes  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72234	2017	2	1	Bakker, Henk en Hurkmans, Willem			3860			Pometia pinnata 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72235	2017	2	1	Bakker, Henk en Hurkmans, Willem			3861			Campnosperma brevipetiolata 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72236	2017	2	1	Bakker, Henk en Hurkmans, Willem			3862			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72237	2017	2	1	Bakker, Henk en Hurkmans, Willem			3863			Vatica papuana 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72238	2017	2	1	Bakker, Henk en Hurkmans, Willem			3864			Myristica holrungii 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72239	2017	2	1	Bakker, Henk en Hurkmans, Willem			3865			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72240	2017	2	1	Bakker, Henk en Hurkmans, Willem			3866			Pometia  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72241	2017	2	1	Bakker, Henk en Hurkmans, Willem			3867			Planchonella obovata 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72242	2017	2	1	Bakker, Henk en Hurkmans, Willem			3868			Polyseias nodosa 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72243	2017	2	1	Bakker, Henk en Hurkmans, Willem			3869			Pometia pinnata 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72244	2017	2	1	Bakker, Henk en Hurkmans, Willem			3870			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72245	2017	2	1	Bakker, Henk en Hurkmans, Willem			3871			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72246	2017	2	1	Bakker, Henk en Hurkmans, Willem			3874			Buchanania arborescens 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72247	2017	2	1	Bakker, Henk en Hurkmans, Willem			3875			Crataeva religiosa 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72248	2017	2	1	Bakker, Henk en Hurkmans, Willem			3876			Ternstroemia  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72249	2017	2	1	Bakker, Henk en Hurkmans, Willem			3885			Garcinia wichmannii 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72250	2017	2	1	Bakker, Henk en Hurkmans, Willem			3886			Sloanea myriandra 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72251	2017	2	1	Bakker, Henk en Hurkmans, Willem			3887			Adina multifolia 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72252	2017	2	1	Bakker, Henk en Hurkmans, Willem			3890			Aleurites moluccana 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72253	2017	2	1	Bakker, Henk en Hurkmans, Willem			3891			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72254	2017	2	1	Bakker, Henk en Hurkmans, Willem			3899			Planchonella  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72255	2017	2	1	Bakker, Henk en Hurkmans, Willem			3900			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72256	2017	2	1	Bakker, Henk en Hurkmans, Willem			3909			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72257	2017	2	1	Bakker, Henk en Hurkmans, Willem			3940			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72258	2017	2	1	Bakker, Henk en Hurkmans, Willem			3941			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72259	2017	2	1	Bakker, Henk en Hurkmans, Willem			3943			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72260	2017	2	1	Bakker, Henk en Hurkmans, Willem			3944			Trophis philippinensis 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72261	2017	2	1	Bakker, Henk en Hurkmans, Willem			3945			Ganophyllum falcatum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72262	2017	2	1	Bakker, Henk en Hurkmans, Willem			3946			Palaquium amboinense  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72263	2017	2	1	Bakker, Henk en Hurkmans, Willem			3947			Zanthoxylum  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72264	2017	2	1	Bakker, Henk en Hurkmans, Willem			3951			Dysoxylum gaudichaudianum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72265	2017	2	1	Bakker, Henk en Hurkmans, Willem			3952			Kleinhovia hospita 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72266	2017	2	1	Bakker, Henk en Hurkmans, Willem			3950			Antiaris toxicaria 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72267	2017	2	1	Bakker, Henk en Hurkmans, Willem			3954			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72268	2017	2	1	Bakker, Henk en Hurkmans, Willem			3955			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72269	2017	2	1	Bakker, Henk en Hurkmans, Willem			3957			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72270	2017	2	1	Bakker, Henk en Hurkmans, Willem			3961			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72271	2017	2	1	Bakker, Henk en Hurkmans, Willem			3962			Elaeocarpus nouhuyssii 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72272	2017	2	1	Bakker, Henk en Hurkmans, Willem			3963			Chisocheton ceramicus 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72273	2017	2	1	Bakker, Henk en Hurkmans, Willem			3964			Ficus subtrinervia 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72274	2017	2	1	Bakker, Henk en Hurkmans, Willem			3965			Parinari corymbosum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72275	2017	2	1	Bakker, Henk en Hurkmans, Willem			3966			Adina multifolia 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72276	2017	2	1	Bakker, Henk en Hurkmans, Willem			3967			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72277	2017	2	1	Bakker, Henk en Hurkmans, Willem			3969			Evodia bonwickii 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72278	2017	2	1	Bakker, Henk en Hurkmans, Willem			3970			Dysoxylum arnoldianum 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72279	2017	2	1	Bakker, Henk en Hurkmans, Willem			3972			Evodia bonwickii 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72280	2017	2	1	Bakker, Henk en Hurkmans, Willem			3973			  																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72281	2017	2	1	Bakker, Henk en Hurkmans, Willem			3975			Polyalthia glauca 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72282	2017	2	1	Bakker, Henk en Hurkmans, Willem			3976			Intsia palembanica 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72283	2017	2	1	Bakker, Henk en Hurkmans, Willem			3977			Cananga odorata 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72284	2017	2	1	Bakker, Henk en Hurkmans, Willem			3979			Buchanania macrocarpa 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72285	2017	2	1	Bakker, Henk en Hurkmans, Willem			3980			Intsia palembanica 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw72286	2017	2	1	Bakker, Henk en Hurkmans, Willem			3981			Bischoffia javanica 																						Wood block	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
