Taxon_Notes	IdentifiedBy	IdentificationDay	IdentificationMonth	IdentificationYear	TypeStatus	Identification_Notes	ParasiteSpecies	ParasiteIdentifier	HostSpecies	HostIdentifier	UnitID	additionalID	collection_imported	accessionNumber	label_created_by	media_files	Notes	acquisitionType 	acquiredFrom	acquisitionDay	acquisitionMonth	acquisitionYear	Acquisition_Notes	sex	lifeStage	maleCount	femaleCount	juvenileCount	totalNumber	notes_Counts	sampling_code	institution	building	floor	room	row	column	shelf	specimen_status	KindOfUnit 	ContainerName	ContainerType	ContainerStorage	SubcontainerName	SubcontainerType	SubcontainerStorage	StorageNotes	DNA_Tag	DNA_box	DNA_tube	DNA_HPos	DNA_VPos	DNA_Notes	FullScientificName	secondary	collectedBy	samplingMethod	expedition_project	collectionStartDay	collectionStartMonth	collectionStartYear	collectionStartTimeH	collectionStartTimeM	collectionEndDay	collectionEndMonth	collectionEndYear	collectionEndTimeH	collectionEndTimeM	geologicalEpoch
					Figured specimen						IRSNB M 0390a-c			17172																	IRSNB M 0172	Royal Belgian Institute of Natural Sciences								M 390a = Axis; M390b = 4th cervical vertebra; M390c = 6th cervical vertebra														Herpetocetus scaldiensis	part-A														Anversian
					Figured specimen						IRSNB M 0391a-b			17172																	IRSNB M 0173a-c	Royal Belgian Institute of Natural Sciences								M 391a = 7th lumbar vertebra; M 391b = 2nd caudal vertebra														Herpetocetus scaldiensis	part-A														Anversian
					Figured specimen						IRSNB M 0392			17172																	IRSNB M 0172	Royal Belgian Institute of Natural Sciences								5th caudal vertebra														Herpetocetus scaldiensis	part-A														Anversian
					Figured specimen						IRSNB M 0393			17172																	IRSNB M 0172	Royal Belgian Institute of Natural Sciences								6th caudal vertebra														Herpetocetus scaldiensis	part-A														Anversian
					Figured specimen						IRSNB M 0394			17172																	IRSNB M 0173a-c	Royal Belgian Institute of Natural Sciences								left humerus														Herpetocetus scaldiensis	part-A														Anversian
					Figured specimen						IRSNB M 0395			17172																	IRSNB M 0173a-c	Royal Belgian Institute of Natural Sciences								right ulna														Herpetocetus scaldiensis	part-A														Anversian
					Lectotype						IRSNB M 0396a-t			17172																	IRSNB M 0295a-b²	Royal Belgian Institute of Natural Sciences								"a partial skeleton including a moderately well-preserved proximal part of the left dentary and distal part of the right dentary, a fragment of the left tympanic bulla, the right ulna, a fragment of the atlas, the axis, third-to-seventh cervical vertebrae,"														Isocetus depauwii	part-A														"Anversian (late Early-to-Middle Miocene, c.16,5-15,2 Ma)"
					Figured specimen						IRSNB M 0397																				IRSNB M 0295a-b²	Royal Belgian Institute of Natural Sciences								isolated right tympanic bulla														"Mysticeti Flower, 1864"	part-A														Anversian
					Figured specimen						IRSNB M 0398																				IRSNB M 0295a-b²	Royal Belgian Institute of Natural Sciences								1st lumbar vertebra														"Mysticeti Flower, 1864"	part-A														Anversian (late Early-to-Middle Miocene)
					Holotype						IRSNB M 0399a-g			8341																	IRSNB M 0399a-g	Royal Belgian Institute of Natural Sciences								"a skull and part of the left dentary, atlas, third-to-seventh cervical vertebrae, two thoracic vertebrae and two hyoid fragments (one of them is lost); a-b: skull in two parts; c: left tooth; d: left tympanic bone; e: left periotic bone; f: right tympanic"														Parietobalaena campiniana	part-A														Middle Miocene
					Plesiotype						IRSNB M 0400a-c			17172																	IRSNB M 0402	Royal Belgian Institute of Natural Sciences								"skull (a: rostrum+ frontal, b: frontal, c: occipital)"														Mesocetus longirostris	part-A														Scaldisian
					Plesiotype						IRSNB M 0401a-d			17172																	IRSNB M 0402	Royal Belgian Institute of Natural Sciences								"skull (front part), atlas, part of jaw"														Mesocetus longirostris	part-A														Scaldisian
					Figured specimen						IRSNB M 0402			17172																	IRSNB M 0402	Royal Belgian Institute of Natural Sciences								upper jaw tip														Mesocetus longirostris	part-A														Scaldisian
					Plesiotype						IRSNB M 0403			17172																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								canine fragment														Alachtherium antwerpiensis	part-A														Scaldisian
					Cotype						IRSNB M 0404			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								Skull														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0405a-d			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								4 skull fragments (young)														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0406			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								atlas														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0407			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								axis														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0408			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								3rd cervical vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0409			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								6th cervical vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0410			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								4th cervical vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0411			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								5th cervical vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0412			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								6th cervical vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0413			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								7th cervical vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0414			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								7th cervical vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0415			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								1st thoracic vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0416			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								1st thoracic vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0417			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								2nd thoracic vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0418			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								2nd thoracic vertebra (thoracic apoph.)														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0419			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								5th thoracic vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0420			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								5th thoracic vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0421			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								9th thoracic vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0422			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								10th thoracic vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0423			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								10th thoracic vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0424			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								11th thoracic vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0425			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								13th thoracic vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0426			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								13th thoracic vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0427			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								13th thoracic vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0428			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								14th thoracic vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0429			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								15th thoracic vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0430			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								15th thoracic vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0431			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								1st lumbar vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0432			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								5th lumbar vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0433			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								5th lumbar vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0434			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								5th lumbar vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0435			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								5th lumbar vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0436			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								1st and 2nd sacral vertebrae (sacrum fragment)														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0437		Hasse	8127			Collection Hasse														IRSNB M 0403	Royal Belgian Institute of Natural Sciences								1st caudal vertebra														Alachtherium antwerpiensis	part-A														Poederlian
					Cotype						IRSNB M 0438			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								caudal vertebra														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0439			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								right humerus (young/female)														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0440			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								right humerus (young/female)														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0441			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								right humerus														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0442			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								left humerus														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0443			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								scapula														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0444			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								right femur														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0445			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								right ilium														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0446			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								right radius														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0447			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								2nd bone of the sternum														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0448			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								right talus														Alachtherium antwerpiensis	part-A														Poederlien
					Cotype						IRSNB M 0449			8127																	IRSNB M 0403	Royal Belgian Institute of Natural Sciences								right patella														Alachtherium antwerpiensis	part-A														Poederlien
