UnitID	AcquisitionYear	AcquisitionMonth	AcquisitionDay	Original_aquisition_date	CollectedBy	Comments	name_remarks	wood_number	Herbarium_number	TaxonID	FullScientificName	name_status	accepted_name	continent	Country	LocalityText	exact_site	Tv_coupe	Tg_coupe	R_coupe	maceration	Column	KindOfUnit	SubcontainerType	SubcontainerName	microtomist	coupe_entry_date	coupe_project	coupe_remarks	Tw_images	legends	ranks	sample_form	Building	Room	current_sample_position	last_update	xylotheek_ID	xylotheek_kast	xylotheek_legger	xylotheek_remarks	Locality_on_Google_Maps	Density															
Tw16330					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16331					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16332					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16333					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16334					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16335					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16336					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16337					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16338					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16339					Lebacq, Lucien			1339		SN4863	Eschweilera 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw16340					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16341					Lebacq, Lucien			1341		SN11420	Sclerolobium paniculatum Vogel	accepted		South America	Peru																			CAPA	Xylarium ground floor	Xylarium ground floor		7099	27	4																		
Tw16342					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16343					Lebacq, Lucien					SN3499	Crescentia cujete L.	accepted		South America	Peru																			CAPA	spare collection (basement)																							
Tw16344					Lebacq, Lucien					SN3499	Crescentia cujete L.	accepted		South America	Peru																			CAPA	spare collection (basement)																							
Tw16345					Lebacq, Lucien					SN3499	Crescentia cujete L.	accepted		South America	Peru																			CAPA	spare collection (basement)																							
Tw16346					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16347					Lebacq, Lucien			1347		SN5375	Ficus killipii Standl.	synonym	Ficus coerulescens	South America	Peru																			CAPA	spare collection (basement)																							
Tw16348					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16349					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16350					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16351					Lebacq, Lucien			1351		SN535	Albizia 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw16352					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16353					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16354					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16355					Lebacq, Lucien				1355	SN1982	Calycophyllum 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw16356					Lebacq, Lucien			1356		SN12860	Trophis racemosa (L.) Urb.	accepted		South America	Peru																			CAPA	spare collection (basement)																							
Tw16357					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16358					Lebacq, Lucien			1358		SN2497	Cedrela 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw16359					Lebacq, Lucien			1359		SN2497	Cedrela 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw16360					Lebacq, Lucien			1360		SN2497	Cedrela 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw16361					Lebacq, Lucien			1361		SN2497	Cedrela 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw16362					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16363					Lebacq, Lucien			1363		SN12120	Symphonia globulifera L. f.	accepted		South America	Peru																			CAPA	spare collection (basement)																							
Tw16364					Lebacq, Lucien			1364		SN12120	Symphonia globulifera L. f.	accepted		South America	Peru																			CAPA	spare collection (basement)																							
Tw16365					Lebacq, Lucien			1365		SN12120	Symphonia globulifera L. f.	accepted		South America	Peru																			CAPA	spare collection (basement)																							
Tw16366					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16367					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16368					Lebacq, Lucien			368		SN8185	Mollinedia casca J.F. Macbr.	synonym	Mollinedia ovata	South America	Peru																			CAPA	Xylarium ground floor	Xylarium ground floor		8007	30	5																		
Tw16369					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16370					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16371					Lebacq, Lucien			1371		SN12416	Terminalia amazonia (J.F. Gmel.) Exell	accepted		South America	Peru																			CAPA	spare collection (basement)																							
Tw16372					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16373					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16374					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16375					Lebacq, Lucien					SN10138	Protium medianum J.F. Macbr.	synonym	Protium decandrum	South America	Peru																			CAPA	spare collection (basement)																							
Tw16376					Lebacq, Lucien					SN10138	Protium medianum J.F. Macbr.	synonym	Protium decandrum	South America	Peru																			CAPA	spare collection (basement)																							
Tw16377					Lebacq, Lucien					SN10148	Protium 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw16378					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16379					Lebacq, Lucien			1379		SN7553	Macrocnemum roseum (Ruiz & Pav.) Wedd.	accepted		South America	Peru																			CAPA	Xylarium ground floor	Xylarium ground floor		10408	40	3																		
Tw16380					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16381					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16382					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16383					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16384					Lebacq, Lucien			1384		SN13224	Vitex 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw16385					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16386					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16387					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16388					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16389					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16390					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16391					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw16392					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
